text,label
Yow madan namma maduraila irukura corona pathium solluya.. ,Non_hope_speech
First cmt...rombha perimaya erukuu ,Hope_speech
Neega yenthana manikku pottalum. Nanga pakka ready bro .... no time ,Hope_speech
Anna unga videos ellame super a irrukum nan few months than unga channel ku paakuran aana videos ellame supera irruntha thaala one day unga videos la minimum five aavathu parpan. Anna students ku part time a online la work panni earn pannura maathiri ethana methods irruntha sollunga anna please thank you... Innum naria videos upload pannunga anna ,Non_hope_speech
சங்கிக ள் ஆளும் வல்லரசு ஆகாது தம்பி மக்களை கொள்ளுரசா மாறும் இப்பவே மக்களுக்கு திங்க சோறு இல்ல இதுல வேறயா கடவுளே சங்கி கிட்ட நாட்டை காப்பாத்து பா ,Non_hope_speech
Totala 2020 Varsham dha agudhu appa eppade 10000 Varsham munadenu solringa ,Hope_speech
Madan bro pls like ,not-Tamil
Appa bothi tarmar varuvaare.... ,Non_hope_speech
FREE FIRE =Alok ,not-Tamil
அண்ணா எச்சில் முழுங்குங்க..... ,Hope_speech
@Havoc john's ml ,Non_hope_speech
Pubg ku equalaaa free fire irukku ,Hope_speech
Bro plzz poduga ,Hope_speech
When gyms will reopen ,Hope_speech
Seekram one plus 8 pro review potunga romba naal waiting nee review potta than mob vanga mutiyum bro ,Hope_speech
தமிழ் பேசும் அனைத்த்து நல்ல உள்ளங்களுக்கு வணக்கம். எனது you Tube Chanel Subscribe பன்னுங்க Linkn ,Hope_speech
@Benson john yup ,Non_hope_speech
Vedio post panna Afternoon 2 ,Hope_speech
Google kku india first order podanum. Chinese apps ads lam india la pptakoodadhu nu ,Non_hope_speech
america support ah.. nikalam ,Hope_speech
முட்டாள் இந்தியன் ஆப்ப இன்ஸ்டால் பண்ணுங்க எல்லா சரி ஆயிடும் முட்டாள் ,Non_hope_speech
Bro r u still in Madurai ,Hope_speech
Dai na Chinese mobile use pannuren.nAs a indian ahh nee indian product mobile unnala kuduka mudiyuma . Basic mobile kuda on ,Non_hope_speech
Elarum plss Chineese apps uninstall pannunga Rating 1* kudunga ! ,Non_hope_speech
Namba epadium.Americaku than support panninal ,Non_hope_speech
Smart tv vanga idea eruku... Aana enna brand vangalam ???thinking face ,Hope_speech
Mg squad bro from Bangalore ,Hope_speech
Madan Anna yen nethunu sollringanNethu news nethe sollalamlanMg squad ,Hope_speech
Indha video vaye na China phone la tha paakuren na ,Non_hope_speech
1st like and comment !!!nnn MG SQUAD ,not-Tamil
Yellam country yum china sondhan kondarangala adhuku yellam country yum thakka padhiladi kodukanum ,Hope_speech
@Mina Mina natu patru illathavanga ellarum chinavuka odalam.yarum ungalai thaduka matargal. thesa throginga ,Non_hope_speech
மீண்டும் வா போதிதர்மா ,Hope_speech
Getapps use pannalama ,Non_hope_speech
சைனா போணும் இப்படிதான் வைரஸ் வருது இப்போ சீனாவால் வைரஸ் வருகிறது ,Hope_speech
@NØ NAMÉ thank u nanba confirm nanba nan army Man yella kadiyadhu anna namma attam summa verithanama irukum ,Hope_speech
Apple ph vanga ne kasu taria da ,Non_hope_speech
Ivanuku yalam tayrinja mari paysuvan.... Thu...... ,Hope_speech
Loosah ya nee ,Non_hope_speech
~My reaction படிக்காதவன் விவேக் template ,Hope_speech
Anna 9 o clock ,Hope_speech
Hii MG squad ,not-Tamil
Super Anna ,Hope_speech
Youcam ku pathila b612 nala irukum bro ,Hope_speech
@Mohammed Riyas aama bro ,Hope_speech
Mg square from Kerala ,not-Tamil
Bro neega soinnathaala naa ein Chinese phone nayaa otaichtain ,Hope_speech
From Srilankan Channel ,not-Tamil
நண்பா... சீனா எப்ப இந்தியா கூட பிரச்சனை ஆரம்பித்தது இனி அவர்களுக்கு கெட்ட நேரம் ஆரம்பிச்சுடுச்சு... இனிவரும் காலங்களில் உலக நாடுகள் அனைவரும் சீன நாட்டினை தனிமை படுத்துவார்கள்... ,Non_hope_speech
Veetukula ye irundha oruoru varum bodhidharman dhan nI think I'm right ,Hope_speech
Free fire player live like here ,Non_hope_speech
Now Indiala 375 perku effect agirukku ,Non_hope_speech
@Sasi Kumar if you depreesion see my video ,not-Tamil
தற்போது பிரதமர் நேரு அல்லnKingமோடிஜீ ,Hope_speech
Bro Instagram live vanga ,Non_hope_speech
Avaruku enna ? ,Hope_speech
Bro micset Sriram ongaluku frienda avara pathi oru video podunga ,Non_hope_speech
Anna enkitta neenga sonnathula uc browser thaan irukku naa delete panna paarkkuren ,Hope_speech
Ennapa solrinka ninka Malaysiava ??? ,Non_hope_speech
Nalla mobile thaan ,Non_hope_speech
I am erode ,not-Tamil
Hello appkku vera app solluma bro ,Hope_speech
இன்று வானூர்திகளும் ,Non_hope_speech
Enakku Enna dhonudhu na corana issue reason China dhaan indha fight a vachi adhai maraikka paakuranga...China down down ,Hope_speech
Sir in 1 ,not-Tamil
Dae! PUBG korean app daa ,Non_hope_speech
India ku chaina nikkumnu thappa solli irukumla bro ,Hope_speech
Hi ji na epic browser you s panra supera earuku ,Hope_speech
Kanna kuthiduvinga pola .. @1 ,Hope_speech
Om Sai Ram nChannel ,Hope_speech
Super 1st comment ,not-Tamil
மறுபடியும் புதுசா இன்னொரு வைரஸா அட போங்கடா உங்களாள எவ்வளவு தொல்ல ,Non_hope_speech
@Aakash A she is japanese ,Non_hope_speech
8 PM bro ,not-Tamil
Well said bro ,Non_hope_speech
Love you anna ,Hope_speech
நீங்க chinease phone review போடாதீங்க ,Non_hope_speech
America kuda Ona irukanum ,Hope_speech
Hello everyone nHello everyone nHello everyone nHello everyone ,Hope_speech
Epom my channel pasuran ,Hope_speech
Indha videove irwog le podunga dude.....may be ambani patha indiakk n oru company arambikala!! ,Hope_speech
I miss you tik tok ,not-Tamil
Unga video paka pOthu ad varuthu Bro SOrry Naa Video Pakurathu ila. Etukku Solution neega tha solanum ,Non_hope_speech
Hlo brother's 1st nenga mella peasunga pa ninga ippisi Quick a peasina yappadi namma keappatushushing face shushing face zany face zany face zany face ,Non_hope_speech
அப்போ Videoder apk ,Non_hope_speech
Konjam seekiram video upload pannunga anna. Maximum 8pm athuku mela upload pannama irukkathinga. ,Hope_speech
I like you ,not-Tamil
Ithella Naalaiku History la varumnnStudents laam notes edupangannMadan Gowri ku Sela vepanga ,Hope_speech
MG squad ,not-Tamil
Awesome video bro ,Hope_speech
India nadunilamai maaraama irukum thaan thonuthu bro ,Non_hope_speech
Bro nenga tik tok view kaattum podhu.nNaa follow pandra aala paathen nTik tok ect Chinese app elam thookidavendiyathaan ini.. ,Non_hope_speech
Thalaiva tan tan ta ta tan ,not-Tamil
@Abdul Rahmanyes me too ,not-Tamil
Indha loosupaya enna olaritu irukan palaya news ah ,Non_hope_speech
neengal sathi sandai ,Non_hope_speech
Point mattum pesunga ji..vala vala valanu erichal la iruku ,Non_hope_speech
Chinava apppu adikanum ,Non_hope_speech
Bro enna mobile neega itha video la kamichirivaga . Neega alternative Chinese mobile alternative soluga ,Non_hope_speech
@Sasi Kumar rolling on the floor laughing rolling on the floor laughing seriously? ,not-Tamil
Chinla kuda tik tok use panna mattanga namma ethuku use pannanum ,Non_hope_speech
Antidote neem juce and manjal ,Non_hope_speech
@Bhuvanesh Bhuvanesh rolling on the floor laughing ,not-Tamil
Neega enna mobile use pandriga ,Non_hope_speech
Bodhidharma coming soonnn NK ,Non_hope_speech
china - New virusncorona- tera baap aaya ,not-Tamil
Bro epo vedio post pannu ,Hope_speech
Chinava pagaikirathu abathu yena aduthu indiaku oru virus paravi oturuvaanga ,Hope_speech
Kovil ah lock pannivacha ulagathikey Peria aabathu!!n Inimey Namma ellarum saagurathuthan vithi!!!! ,Non_hope_speech
Hi bro ...keep rocking... ,not-Tamil
First uh nMg Squad uh nLike uh ,Hope_speech
Support சுய சார்பு இந்தியா ,Hope_speech
Delhi earthquake mumbai flood ,Hope_speech
Apo phones aa ena seivega ,Non_hope_speech
@GOBI GANESH ugga frnd ku ethuvum agathu ,Non_hope_speech
Ninga pasuna dha tranding agum please ,Non_hope_speech
ivlo solriye bro govt nenacha ban pannalame ,Non_hope_speech
Total Chinese porula nippata mudiuma ,Non_hope_speech
Ean Nega vala vala nu pesurega ji... Repeated massage... ,Hope_speech
@05 Facts Tamil sari nanba ,Hope_speech
Opera browsing use panalama bro? ,Hope_speech
@Robert B Weide rolling on the floor laughing rolling on the floor laughing ,not-Tamil
Aioo pubg Pocha ini na ena panuvae pleading face ,Non_hope_speech
Android la best na oppo than maruka mudiyatha unmai ,Hope_speech
Bro poco x2 battery issue pathi sollunga. ,Non_hope_speech
Marupadiyum pothi tharman varanu ,Hope_speech
India America australia Japan V Pakistan china Russia korea ,Hope_speech
MG Squad ,not-Tamil
Share it ku pathila smart switch use panalamnnGoogle files share samaya iruku ,Non_hope_speech
டாட்டா ரத்தன் அவர்களுக்கு தாழ்மையான வேண்டுகோள் ,Non_hope_speech
IM ASUS LOVER ,Hope_speech
Bro one like ,not-Tamil
Hi Anna ,Non_hope_speech
Anna nega enna innu load Murugan pathi pesa ,Hope_speech
Indha politicians irukkara varaikum adhu nadkkada karriyam ,Non_hope_speech
Bro என்கிட்ட apps எதுவுமே இல்லை bro அதுவும் இதுவரைக்கும் use பன்னதே இல்ல bro ,Non_hope_speech
Oru naal ella oru naal China sethu pogum ,Non_hope_speech
Yes...bro China product ah use panrathu stop panna kandipa avanga economy shutdown aaga vaipu irukku....tiktok india la than athigama use panranga and pubg so itha stop panna kandipa China yosipanga...but ithukkelam oru alternative apps kandipa indian side la venum ...famous ah irukka Ella apps apps kum oru alternative apps ah indian government make panni control panna innum nalla irukkum nu ennoda opinion bro... ,Non_hope_speech
Konjom veedikka paathutu America voda seeeranom. ,Non_hope_speech
Mobile enna model ,Non_hope_speech
I want Indian app (Name ,not-Tamil
India uka vetri ,Hope_speech
Duo video call super ,Hope_speech
vivo + oppo = vovo mg mass ,Non_hope_speech
Orama ninnu veddikai pakanum ,Non_hope_speech
idhula irukura endha vengayamum en kitta illaye ,Non_hope_speech
Yavolo prblm China va la avana poduga sir ,Non_hope_speech
Romba mukkiyam avan avan beedhila irukan....panic ah kelappitu ,Non_hope_speech
Without seeing ur video I've liked ,Hope_speech
Opera mini irrukku ,Hope_speech
File transfer for iphone pls ,not-Tamil
Bro Chinese mobile vaangalama ,Non_hope_speech
@majestic manoj potruvom la bro.. ,Hope_speech
Bro neenga mattum safe ah unga ooru ku poiteenga......chennai la irukonga la ooruku anupa vena sonna ena bro nyayam ithulaam....ungaluku vantha ratham engaluku vantha thakali chutney ah ,Non_hope_speech
ஐயோ சாமி கண்டதுத் தின்னு நம்மளை சாவடிக்காம மாட்டான்னுங்க போல....thinking face thinking face thinking face thinking face thinking face thinking face thinking face ,Non_hope_speech
Bro schoola zoom la Dana bro nadathuranga ,Hope_speech
@BlueLightning TV Samsung Indian company ah? Illa ni Korea karan ah? Adhu just phone adhula peruma pada onnu illa ,Non_hope_speech
Kuttima Selvaraj nChannel Name ,Non_hope_speech
Eppo venalum vid podu but 9pm Ku Munne podu adu podhum ! Ille na ennode net Kali aidum & next day Tha vid paake muduyum ! ,Hope_speech
Yeanda ipdi pannringaaa ,Non_hope_speech
@I Kerala Yeah..... ,Non_hope_speech
Nenga yen end semester exam pathi pesa matringa? ,Hope_speech
Anna Pinnadi irukkra plant perusa vanthuduchu polla star-struck star-struck star-struck smiling face with hearts ,Non_hope_speech
